t,date,id,s,count,P_hat_tj,exp_P_hat_tj,exp_P_hat_tj_minus1,k,M,kM,qhat,sigmahat,Vn,plim_Vn,A_n,B_n,L_t_j,Chi_t_j,Xihat,sign_level,betastar,Jump_indicator
2019-04-17T18:10:08Z,2019-04-17,okex,btcusd,65409,8.55604363323358,5198.07494547139,5198.39998653387,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-6.25290908153886e-05,-0.148928911081997,-0.855938794546215,0.1,2.25036732731245,0
2019-04-17T18:10:57Z,2019-04-17,okex,btcusd,65458,8.55619272501654,5198.84999350813,5198.07494547139,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000149091782951416,0.355099947827217,-0.802621968207511,0.1,2.25036732731245,0
2019-04-17T18:11:46Z,2019-04-17,okex,btcusd,65507,8.55605326138548,5198.12499356744,5198.84999350813,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000139463631059655,-0.332168058713308,-0.808552265541251,0.1,2.25036732731245,0
2019-04-17T18:12:35Z,2019-04-17,okex,btcusd,65556,8.5561398275928,5198.57499501053,5198.12499356744,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,8.65662073277207e-05,0.206179409067035,-0.841133539127896,0.1,2.25036732731245,0
2019-04-17T18:13:24Z,2019-04-17,okex,btcusd,65605,8.55593782543388,5197.52497769466,5198.57499501053,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.00020200215892352,-0.481119446523097,-0.770032716907572,0.1,2.25036732731245,0
2019-04-17T18:14:13Z,2019-04-17,okex,btcusd,65654,8.55572135591799,5196.39999374567,5197.52497769466,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000216469515891049,-0.515577131599152,-0.761121793044372,0.1,2.25036732731245,0
2019-04-17T18:15:02Z,2019-04-17,okex,btcusd,65703,8.55564918876718,5196.02499789501,5196.39999374567,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-7.2167150809932e-05,-0.171884398859168,-0.850002394484124,0.1,2.25036732731245,0
2019-04-17T18:15:51Z,2019-04-17,okex,btcusd,65752,8.5557069218767,5196.32498923491,5196.02499789501,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,5.77331095197309e-05,0.137506063530275,-0.858892798119284,0.1,2.25036732731245,0
2019-04-17T18:16:39Z,2019-04-17,okex,btcusd,65800,8.55502830385458,5192.79986568991,5196.32498923491,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000678618022115884,-1.61630117688301,-0.476469236139596,0.1,2.25036732731245,0
2019-04-17T18:17:28Z,2019-04-17,okex,btcusd,65849,8.5547923963482,5191.57498970687,5192.79986568991,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000235907506379363,-0.561873642859704,-0.749149291523622,0.1,2.25036732731245,0
2019-04-17T18:18:17Z,2019-04-17,okex,btcusd,65898,8.55432517933732,5189.14996410914,5191.57498970687,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.00046721701087904,-1.11279597643016,-0.606678113957644,0.1,2.25036732731245,0
2019-04-17T18:19:06Z,2019-04-17,okex,btcusd,65947,8.55432036502761,5189.1249819942,5189.14996410914,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-4.81430971355223e-06,-0.0114665013340376,-0.891487237937363,0.1,2.25036732731245,0
2019-04-17T18:19:55Z,2019-04-17,okex,btcusd,65996,8.55446488650848,5189.87497621482,5189.1249819942,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000144521480864412,0.344214612629512,-0.805436968488524,0.1,2.25036732731245,0
2019-04-17T18:20:44Z,2019-04-17,okex,btcusd,66045,8.55451787659471,5190.14999542394,5189.87497621482,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,5.29900862353827e-05,0.126209348932904,-0.861814183100872,0.1,2.25036732731245,0
2019-04-17T18:21:33Z,2019-04-17,okex,btcusd,66094,8.55457085443022,5190.42496562026,5190.14999542394,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,5.2977835506951e-05,0.126180170711672,-0.861821728729874,0.1,2.25036732731245,0
2019-04-17T18:22:22Z,2019-04-17,okex,btcusd,66143,8.55507646152839,5193.04994487358,5190.42496562026,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000505607098176597,1.20423171974599,-0.583032388910703,0.1,2.25036732731245,0
2019-04-17T18:23:11Z,2019-04-17,okex,btcusd,66192,8.55523051024417,5193.84998916988,5193.04994487358,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000154048715780064,0.366906142333654,-0.799568829259587,0.1,2.25036732731245,0
2019-04-17T18:24:00Z,2019-04-17,okex,btcusd,66241,8.55509090428002,5193.12494734575,5193.84998916988,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000139605964150746,-0.33250706111988,-0.808464597880823,0.1,2.25036732731245,0
2019-04-17T18:24:49Z,2019-04-17,okex,btcusd,66290,8.55481165897487,5191.67499404088,5193.12494734575,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000279245305152998,-0.66509361768876,-0.722456107264928,0.1,2.25036732731245,0
2019-04-17T18:25:38Z,2019-04-17,okex,btcusd,66339,8.55449860960726,5190.04999783244,5191.67499404088,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.00031304936761245,-0.74560657808183,-0.701635066661649,0.1,2.25036732731245,0
2019-04-17T18:26:27Z,2019-04-17,okex,btcusd,66388,8.55436854210345,5189.37498488417,5190.04999783244,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000130067503803843,-0.309788795200148,-0.814339651224303,0.1,2.25036732731245,0
2019-04-17T18:27:15Z,2019-04-17,okex,btcusd,66436,8.5544841587866,5189.97499789259,5189.37498488417,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000115616683141084,0.275370495533838,-0.82324038983023,0.1,2.25036732731245,0
2019-04-17T18:28:04Z,2019-04-17,okex,btcusd,66485,8.55448897346838,5189.99998603083,5189.97499789259,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,4.81468178392674e-06,0.011467387514134,-0.891487008766908,0.1,2.25036732731245,0
2019-04-17T18:28:53Z,2019-04-17,okex,btcusd,66534,8.55434445653642,5189.24999735032,5189.99998603083,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.00014451693195916,-0.34420377825631,-0.805439770309787,0.1,2.25036732731245,0
2019-04-17T18:29:42Z,2019-04-17,okex,btcusd,66583,8.55394449549565,5187.17491452438,5189.24999735032,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000399961040766783,-0.952608801757274,-0.648103291366421,0.1,2.25036732731245,0
2019-04-17T18:30:31Z,2019-04-17,okex,btcusd,66632,8.55383847446295,5186.6249940352,5187.17491452438,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000106021032706849,-0.252516016895833,-0.829150668440848,0.1,2.25036732731245,0
2019-04-17T18:31:20Z,2019-04-17,okex,btcusd,66681,8.55438298986122,5189.4499602585,5186.6249940352,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000544515398269496,1.29690171845099,-0.559067479456091,0.1,2.25036732731245,0
2019-04-17T18:32:09Z,2019-04-17,okex,btcusd,66730,8.55472497233057,5191.22496466337,5189.4499602585,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000341982469349134,0.814518108374038,-0.683814211941573,0.1,2.25036732731245,0
2019-04-17T18:32:58Z,2019-04-17,okex,btcusd,66779,8.55502350465158,5192.77494444898,5191.22496466337,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.00029853232101118,0.711030544522716,-0.710576596014439,0.1,2.25036732731245,0
2019-04-17T18:33:47Z,2019-04-17,okex,btcusd,66828,8.55501388585614,5192.72499644927,5192.77494444898,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-9.61879543481814e-06,-0.0229096043353216,-0.888527996207161,0.1,2.25036732731245,0
2019-04-17T18:34:36Z,2019-04-17,okex,btcusd,66877,8.55460938237543,5190.62494588136,5192.72499644927,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000404503480709195,-0.963427776181132,-0.645305452302185,0.1,2.25036732731245,0
2019-04-17T18:35:25Z,2019-04-17,okex,btcusd,66926,8.5541276290502,5188.12494729333,5190.62494588136,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000481753325230372,-1.14741790102973,-0.597724716960045,0.1,2.25036732731245,0
2019-04-17T18:36:14Z,2019-04-17,okex,btcusd,66975,8.55377578896452,5186.29987805244,5188.12494729333,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000351840085679456,-0.83799652532837,-0.677742579867429,0.1,2.25036732731245,0
2019-04-17T18:37:02Z,2019-04-17,okex,btcusd,67023,8.55362153566486,5185.49993588168,5186.29987805244,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000154253299658791,-0.367393410801601,-0.799442819279252,0.1,2.25036732731245,0
2019-04-17T18:37:51Z,2019-04-17,okex,btcusd,67072,8.55296082438411,5182.07494916598,5185.49993588168,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000660711280751514,-1.57365172432186,-0.487498590657775,0.1,2.25036732731245,0
2019-04-17T18:38:40Z,2019-04-17,okex,btcusd,67121,8.55387219996984,5186.79991854188,5182.07494916598,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.00091137558572818,2.17067243101208,-0.333106151051676,0.1,2.25036732731245,0
2019-04-17T18:39:29Z,2019-04-17,okex,btcusd,67170,8.55465268074432,5190.84969634067,5186.79991854188,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000780480774482228,1.8589131930168,-0.413728596445022,0.1,2.25036732731245,0
2019-04-17T18:40:18Z,2019-04-17,okex,btcusd,67219,8.55504275401922,5192.87490304502,5190.84969634067,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000390073274893155,0.929058576008096,-0.654193493541898,0.1,2.25036732731245,0
2019-04-17T18:41:07Z,2019-04-17,okex,btcusd,67268,8.55531714515249,5194.29997737955,5192.87490304502,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000274391133272545,0.653532174479949,-0.725445952344626,0.1,2.25036732731245,0
2019-04-17T18:41:56Z,2019-04-17,okex,btcusd,67317,8.55484054475299,5191.82496177877,5194.29997737955,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000476600399501592,-1.13514489965283,-0.600898574420322,0.1,2.25036732731245,0
2019-04-17T18:42:45Z,2019-04-17,okex,btcusd,67366,8.55476349786312,5191.42496322225,5191.82496177877,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-7.70468898654286e-05,-0.183506736788965,-0.84699680173533,0.1,2.25036732731245,0
2019-04-17T18:43:34Z,2019-04-17,okex,btcusd,67415,8.55497053980407,5192.49991719938,5191.42496322225,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000207041940949892,0.493122967436176,-0.766928548397393,0.1,2.25036732731245,0
2019-04-17T18:44:23Z,2019-04-17,okex,btcusd,67464,8.55551444872986,5195.32493245738,5192.49991719938,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000543908925793701,1.29545725021639,-0.559441025921355,0.1,2.25036732731245,0
2019-04-17T18:45:12Z,2019-04-17,okex,btcusd,67513,8.55572611293258,5196.42471315505,5195.32493245738,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000211664202714346,0.504132057802584,-0.764081544431757,0.1,2.25036732731245,0
2019-04-17T18:46:01Z,2019-04-17,okex,btcusd,67562,8.55661098977476,5201.0249440646,5196.42471315505,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000884876842182081,2.10755894303553,-0.349427604012278,0.1,2.25036732731245,0
2019-04-17T18:46:50Z,2019-04-17,okex,btcusd,67611,8.55634178248137,5199.62497866542,5201.0249440646,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000269207293396079,-0.641185543208677,-0.728638850851374,0.1,2.25036732731245,0
2019-04-17T18:47:38Z,2019-04-17,okex,btcusd,67659,8.55624081211196,5199.09999711481,5199.62497866542,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000100970369402376,-0.240486579455302,-0.832261539090257,0.1,2.25036732731245,0
2019-04-17T18:48:27Z,2019-04-17,okex,btcusd,67708,8.55644755430168,5200.17498155126,5199.09999711481,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.00020674218971628,0.492409033741711,-0.767113175100571,0.1,2.25036732731245,0
2019-04-17T18:49:16Z,2019-04-17,okex,btcusd,67757,8.55733174927666,5204.77498348859,5200.17498155126,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000884194974984709,2.10593490312254,-0.34984758858128,0.1,2.25036732731245,0
2019-04-17T18:50:05Z,2019-04-17,okex,btcusd,67806,8.55754305934611,5205.87492106165,5204.77498348859,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000211310069445858,0.503288599479969,-0.764299666829649,0.1,2.25036732731245,0
2019-04-17T18:50:54Z,2019-04-17,okex,btcusd,67855,8.55695217898119,5202.79978039816,5205.87492106165,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000590880364919499,-1.40733166242579,-0.530509762337111,0.1,2.25036732731245,0
2019-04-17T18:51:43Z,2019-04-17,okex,btcusd,67904,8.55671192520345,5201.54993824178,5202.79978039816,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000240253777736399,-0.57222539197407,-0.746472279182094,0.1,2.25036732731245,0
2019-04-17T18:52:32Z,2019-04-17,okex,btcusd,67953,8.55725487701839,5204.37489605982,5201.54993824178,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000542951814937354,1.29317764762244,-0.560030542167391,0.1,2.25036732731245,0
2019-04-17T18:53:21Z,2019-04-17,okex,btcusd,68002,8.55700506160067,5203.0749253543,5204.37489605982,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000249815417722843,-0.594998866092595,-0.740582948731635,0.1,2.25036732731245,0
2019-04-17T18:54:10Z,2019-04-17,okex,btcusd,68051,8.55634657967642,5199.64992234047,5203.0749253543,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.00065848192425122,-1.5683419455985,-0.488871725092948,0.1,2.25036732731245,0
2019-04-17T18:54:59Z,2019-04-17,okex,btcusd,68100,8.55611097015518,5198.42497962143,5199.64992234047,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000235609521235247,-0.561163915555932,-0.749332830433841,0.1,2.25036732731245,0
2019-04-17T18:55:48Z,2019-04-17,okex,btcusd,68149,8.55610135412376,5198.37499164381,5198.42497962143,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-9.61603142535239e-06,-0.0229030211447685,-0.888529698652049,0.1,2.25036732731245,0
2019-04-17T18:56:37Z,2019-04-17,okex,btcusd,68198,8.55654848140617,5200.69984664111,5198.37499164381,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000447127282415138,1.0649471856506,-0.61905204246276,0.1,2.25036732731245,0
2019-04-17T18:57:26Z,2019-04-17,okex,btcusd,68247,8.55665906142801,5201.27497194185,5200.69984664111,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000110580021843276,0.263374407428447,-0.826342636180426,0.1,2.25036732731245,0
2019-04-17T18:58:14Z,2019-04-17,okex,btcusd,68295,8.55640428705839,5199.94998918259,5201.27497194185,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000254774369629729,-0.606809869546667,-0.737528566166616,0.1,2.25036732731245,0
2019-04-17T18:59:03Z,2019-04-17,okex,btcusd,68344,8.55674076673433,5201.69996106838,5199.94998918259,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000336479675949519,0.801411808278722,-0.687203564477004,0.1,2.25036732731245,0
2019-04-17T18:59:52Z,2019-04-17,okex,btcusd,68393,8.55722125711501,5204.19992841987,5201.69996106838,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000480490380676102,1.14440987780771,-0.598502606300289,0.1,2.25036732731245,0
2019-04-17T19:00:41Z,2019-04-17,okex,btcusd,68442,8.55760067317631,5206.17486009562,5204.19992841987,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000379416061296212,0.903675715079462,-0.660757624030236,0.1,2.25036732731245,0
2019-04-17T19:01:30Z,2019-04-17,okex,btcusd,68491,8.55789837391841,5207.72497293843,5206.17486009562,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000297700742105889,0.709049928153138,-0.711088792978122,0.1,2.25036732731245,0
2019-04-17T19:02:19Z,2019-04-17,okex,btcusd,68540,8.55781195216084,5207.27493164029,5207.72497293843,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-8.64217575688997e-05,-0.205835365278668,-0.841222510514017,0.1,2.25036732731245,0
2019-04-17T19:03:08Z,2019-04-17,okex,btcusd,68589,8.55697623133767,5202.92492149812,5207.27493164029,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.00083572082317751,-1.99048139899942,-0.379704422628897,0.1,2.25036732731245,0
2019-04-17T19:03:57Z,2019-04-17,okex,btcusd,68638,8.55674076969144,5201.69997645034,5202.92492149812,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000235461646230561,-0.560811713674585,-0.749423911542228,0.1,2.25036732731245,0
2019-04-17T19:04:46Z,2019-04-17,okex,btcusd,68687,8.55594263206123,5197.54996032044,5201.69997645034,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000798137630201978,-1.90096747944867,-0.402853154763771,0.1,2.25036732731245,0
2019-04-17T19:05:35Z,2019-04-17,okex,btcusd,68736,8.55545188111752,5194.99988354987,5197.54996032044,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000490750943715312,-1.16884801469074,-0.592182786015134,0.1,2.25036732731245,0
2019-04-17T19:06:24Z,2019-04-17,okex,btcusd,68785,8.5554326432307,5194.8999436914,5194.99988354987,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-1.92378868195675e-05,-0.0458199135505706,-0.88260327953949,0.1,2.25036732731245,0
2019-04-17T19:07:13Z,2019-04-17,okex,btcusd,68834,8.5561494366864,5198.62494884421,5194.8999436914,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000716793455698195,1.70722566785765,-0.4529557234185,0.1,2.25036732731245,0
2019-04-17T19:08:02Z,2019-04-17,okex,btcusd,68883,8.55607730368384,5198.24996994181,5198.62494884421,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-7.21330025612588e-05,-0.17180306613189,-0.850023427520405,0.1,2.25036732731245,0
2019-04-17T19:08:50Z,2019-04-17,okex,btcusd,68931,8.55558180434873,5195.6748785687,5198.24996994181,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000495499335107397,-1.18015751480009,-0.589258094638367,0.1,2.25036732731245,0
2019-04-17T19:09:39Z,2019-04-17,okex,btcusd,68980,8.55532676830946,5194.34996318411,5195.6748785687,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000255036039266798,-0.6074331022469,-0.737367395178821,0.1,2.25036732731245,0
2019-04-17T19:10:28Z,2019-04-17,okex,btcusd,69029,8.55543265166134,5194.89998748773,5194.34996318411,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000105883351876557,0.252188095029948,-0.829235470619912,0.1,2.25036732731245,0
2019-04-17T19:11:17Z,2019-04-17,okex,btcusd,69078,8.55562512499363,5195.89996343049,5194.89998748773,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000192473332287335,0.458424125732236,-0.775901836529854,0.1,2.25036732731245,0
2019-04-17T19:12:06Z,2019-04-17,okex,btcusd,69127,8.5552593782298,5193.99992732093,5195.89996343049,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-0.000365746763820951,-0.871118811377522,-0.66917699664535,0.1,2.25036732731245,0
2019-04-17T19:12:55Z,2019-04-17,okex,btcusd,69176,8.55527382524307,5194.07496564882,5193.99992732093,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,1.44470132656949e-05,0.0344092313831882,-0.885554137085385,0.1,2.25036732731245,0
2019-04-17T19:13:44Z,2019-04-17,okex,btcusd,69225,8.55537490169593,5194.59999085561,5194.07496564882,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,0.000101076452855509,0.240739244142297,-0.832196198781303,0.1,2.25036732731245,0
2019-04-17T19:14:33Z,2019-04-17,okex,btcusd,69274,8.55530271027885,5194.22499885692,5194.59999085561,10,4.89218948994621,48.9218948994621,0.000147888895534379,0.000368179526362679,8.62401434202352e-07,2.16726481379374e-05,3.45876186214687,0.258604832087019,-7.21914170718208e-05,-0.171942195125066,-0.849987448090486,0.1,2.25036732731245,0
