id,t,s,p,q,date
bitstamp,2020-08-14T09:20:09.711Z,bchusd,292.97,0.09,2020-08-14
bitstamp,2020-08-14T09:20:52.921Z,bchusd,292.54,0.85388346,2020-08-14
bitstamp,2020-08-14T09:22:54.488Z,bchusd,292.63,0.85414602,2020-08-14
bitstamp,2020-08-14T09:24:32.225Z,bchusd,293.08,2.9988,2020-08-14
bitstamp,2020-08-14T09:24:32.225Z,bchusd,293.1,5.0012,2020-08-14
bitstamp,2020-08-14T09:30:56.045Z,bchusd,292.91,0.161,2020-08-14
bitstamp,2020-08-14T09:33:11.734Z,bchusd,292.78,0.431,2020-08-14
bitstamp,2020-08-14T09:33:22.064Z,bchusd,292.78,0.00842,2020-08-14
bitstamp,2020-08-14T09:38:20.661Z,bchusd,292.1,11.3,2020-08-14
bitstamp,2020-08-14T09:38:48.456Z,bchusd,291.98,2.004,2020-08-14
bitstamp,2020-08-14T09:40:47.114Z,bchusd,292.55,0.156,2020-08-14
bitstamp,2020-08-14T09:41:57.763Z,bchusd,292.23,0.31,2020-08-14
bitstamp,2020-08-14T09:51:17.405Z,bchusd,291.83,9.8124944,2020-08-14
bitstamp,2020-08-14T09:51:59.756Z,bchusd,291.84,4,2020-08-14
bitstamp,2020-08-14T09:51:59.756Z,bchusd,291.84,9.3,2020-08-14
bitstamp,2020-08-14T09:53:37.497Z,bchusd,291.6,6.02918716,2020-08-14
bitstamp,2020-08-14T09:57:02.990Z,bchusd,291.77,0.415,2020-08-14
bitstamp,2020-08-14T09:57:04.371Z,bchusd,291.77,9e-05,2020-08-14
bitstamp,2020-08-14T09:59:41.580Z,bchusd,292.03,6.82139934,2020-08-14
bitstamp,2020-08-14T10:09:08.819Z,bchusd,291.8,0.275,2020-08-14
bitstamp,2020-08-14T10:09:31.780Z,bchusd,291.8,0.00056,2020-08-14
bitstamp,2020-08-14T10:10:50.312Z,bchusd,292.89,1.39054163,2020-08-14
bitstamp,2020-08-14T10:13:05.160Z,bchusd,293.13,0.174,2020-08-14
bitstamp,2020-08-14T10:13:06.525Z,bchusd,293.13,0.00082,2020-08-14
bitstamp,2020-08-14T10:13:13.967Z,bchusd,293.06,10.225,2020-08-14
bitstamp,2020-08-14T10:13:13.967Z,bchusd,293,18,2020-08-14
bitstamp,2020-08-14T10:13:13.967Z,bchusd,293,15.29586,2020-08-14
bitstamp,2020-08-14T10:13:13.967Z,bchusd,292.98,12.4,2020-08-14
bitstamp,2020-08-14T10:13:13.967Z,bchusd,292.96,11.72667249,2020-08-14
bitstamp,2020-08-14T10:13:13.967Z,bchusd,292.92,0.4,2020-08-14
bitstamp,2020-08-14T10:13:13.967Z,bchusd,292.9,18,2020-08-14
bitstamp,2020-08-14T10:13:14.020Z,bchusd,292.9,1.436,2020-08-14
bitstamp,2020-08-14T10:13:14.028Z,bchusd,292.9,2.94,2020-08-14
bitstamp,2020-08-14T10:13:14.094Z,bchusd,292.9,34.57646751,2020-08-14
bitstamp,2020-08-14T10:25:42.330Z,bchusd,292.77,2.28360039,2020-08-14
bitstamp,2020-08-14T10:28:28.875Z,bchusd,292.73,0.40631999,2020-08-14
bitstamp,2020-08-14T10:28:33.511Z,bchusd,292.73,12.4936,2020-08-14
bitstamp,2020-08-14T10:28:37.402Z,bchusd,292.36,7.52605628,2020-08-14
bitstamp,2020-08-14T10:29:02.754Z,bchusd,292.32,2.3,2020-08-14
bitstamp,2020-08-14T10:30:44.339Z,bchusd,292.47,1,2020-08-14
bitstamp,2020-08-14T10:32:12.931Z,bchusd,292.27,2.95756553,2020-08-14
bitstamp,2020-08-14T10:32:13.052Z,bchusd,292.27,1.39667447,2020-08-14
bitstamp,2020-08-14T10:33:16.400Z,bchusd,292.36,2.56922417,2020-08-14
bitstamp,2020-08-14T10:38:23.399Z,bchusd,292.19,0.3,2020-08-14
bitstamp,2020-08-14T10:38:32.236Z,bchusd,292.24,2.71265281,2020-08-14
bitstamp,2020-08-14T10:39:06.560Z,bchusd,292.67,0.958,2020-08-14
bitstamp,2020-08-14T10:39:18.009Z,bchusd,292.67,0.00026,2020-08-14
bitstamp,2020-08-14T10:49:37.474Z,bchusd,292.84,2.64314006,2020-08-14
bitstamp,2020-08-14T10:52:53.582Z,bchusd,293.25,12.92497868,2020-08-14
bitstamp,2020-08-14T10:53:20.061Z,bchusd,293.5,0.635,2020-08-14
bitstamp,2020-08-14T10:53:27.021Z,bchusd,293.34,1.593,2020-08-14
bitstamp,2020-08-14T10:53:27.118Z,bchusd,293.34,10.08736808,2020-08-14
bitstamp,2020-08-14T10:53:27.216Z,bchusd,293.34,0.01963192,2020-08-14
bitstamp,2020-08-14T10:53:28.166Z,bchusd,293.21,0.4,2020-08-14
bitstamp,2020-08-14T10:53:53.735Z,bchusd,293.43,2.004,2020-08-14
bitstamp,2020-08-14T11:02:10.458Z,bchusd,292.06,18,2020-08-14
bitstamp,2020-08-14T11:02:10.458Z,bchusd,292.19,7,2020-08-14
bitstamp,2020-08-14T11:08:55.646Z,bchusd,292.97,2.004,2020-08-14
bitstamp,2020-08-14T11:09:46.014Z,bchusd,292.8,1.66452802,2020-08-14
bitstamp,2020-08-14T11:17:23.581Z,bchusd,293.24,6.692956,2020-08-14
bitstamp,2020-08-14T11:17:23.581Z,bchusd,293.49,18,2020-08-14
bitstamp,2020-08-14T11:17:23.581Z,bchusd,293.5,0.88115019,2020-08-14
bitstamp,2020-08-14T11:17:34.806Z,bchusd,293.41,5.116,2020-08-14
bitstamp,2020-08-14T11:17:34.806Z,bchusd,293.42,2.45993606,2020-08-14
bitstamp,2020-08-14T11:17:37.897Z,bchusd,293.03,1.8,2020-08-14
bitstamp,2020-08-14T11:17:48.043Z,bchusd,293.31,10.235,2020-08-14
bitstamp,2020-08-14T11:17:48.043Z,bchusd,293.39,0.9408,2020-08-14
bitstamp,2020-08-14T11:17:48.043Z,bchusd,293.43,1.9404,2020-08-14
bitstamp,2020-08-14T11:17:48.043Z,bchusd,293.43,5.116,2020-08-14
bitstamp,2020-08-14T11:18:01.278Z,bchusd,293.34,18,2020-08-14
bitstamp,2020-08-14T11:18:01.278Z,bchusd,293.35,5.11334583,2020-08-14
bitstamp,2020-08-14T11:18:01.278Z,bchusd,293.36,2.4678211,2020-08-14
bitstamp,2020-08-14T11:18:14.505Z,bchusd,293.12,18,2020-08-14
bitstamp,2020-08-14T11:18:14.505Z,bchusd,293.16,5.11665984,2020-08-14
bitstamp,2020-08-14T11:18:14.505Z,bchusd,293.25,2.48225064,2020-08-14
bitstamp,2020-08-14T11:21:07.503Z,bchusd,293.55,2.92916594,2020-08-14
bitstamp,2020-08-14T11:22:58.802Z,bchusd,293.41,7.33,2020-08-14
bitstamp,2020-08-14T11:28:42.270Z,bchusd,293.06,3.13261039,2020-08-14
bitstamp,2020-08-14T11:29:17.515Z,bchusd,293.42,2.97966225,2020-08-14
bitstamp,2020-08-14T11:29:33.669Z,bchusd,292.97,5.63,2020-08-14
bitstamp,2020-08-14T11:29:47.008Z,bchusd,293.11,8.535,2020-08-14
bitstamp,2020-08-14T11:29:50.130Z,bchusd,293.11,8.536,2020-08-14
bitstamp,2020-08-14T11:30:00.075Z,bchusd,293.11,1.93534748,2020-08-14
bitstamp,2020-08-14T11:32:26.933Z,bchusd,292.66,5.49,2020-08-14
bitstamp,2020-08-14T11:32:26.952Z,bchusd,292.66,2.91,2020-08-14
bitstamp,2020-08-14T11:32:27.564Z,bchusd,292.63,0.392,2020-08-14
bitstamp,2020-08-14T11:32:27.663Z,bchusd,292.63,0.008,2020-08-14
bitstamp,2020-08-14T11:35:47.621Z,bchusd,293.16,4.02199622,2020-08-14
bitstamp,2020-08-14T11:35:47.855Z,bchusd,293.16,4.67800378,2020-08-14
bitstamp,2020-08-14T11:36:15.978Z,bchusd,293.35,11.76,2020-08-14
bitstamp,2020-08-14T11:37:35.072Z,bchusd,293.58,16.693,2020-08-14
bitstamp,2020-08-14T11:40:04.689Z,bchusd,294.1,7.2,2020-08-14
bitstamp,2020-08-14T11:40:05.438Z,bchusd,293.95,0.4,2020-08-14
bitstamp,2020-08-14T11:40:57.015Z,bchusd,293.7,8.134,2020-08-14
bitstamp,2020-08-14T11:40:57.114Z,bchusd,293.7,0.166,2020-08-14
bitstamp,2020-08-14T11:42:08.702Z,bchusd,293.78,11.5,2020-08-14
bitstamp,2020-08-14T11:42:09.303Z,bchusd,293.62,9.988,2020-08-14
bitstamp,2020-08-14T11:46:19.628Z,bchusd,293.97,5.83,2020-08-14
bitstamp,2020-08-14T11:47:13.184Z,bchusd,294.01,4.1,2020-08-14
bitstamp,2020-08-14T11:47:13.193Z,bchusd,294.01,5.7,2020-08-14
bitstamp,2020-08-14T11:47:14.951Z,bchusd,293.84,10.6,2020-08-14
bitstamp,2020-08-14T11:47:14.951Z,bchusd,293.77,0.18,2020-08-14
bitstamp,2020-08-14T11:47:15.348Z,bchusd,293.77,0.22,2020-08-14
bitstamp,2020-08-14T11:47:44.294Z,bchusd,293.86,5,2020-08-14
bitstamp,2020-08-14T11:48:55.616Z,bchusd,294.15,3.55,2020-08-14
bitstamp,2020-08-14T11:48:57.792Z,bchusd,293.96,7.09,2020-08-14
bitstamp,2020-08-14T11:48:57.796Z,bchusd,293.96,4.52797624,2020-08-14
bitstamp,2020-08-14T11:50:08.706Z,bchusd,294.26,5.25,2020-08-14
bitstamp,2020-08-14T11:50:10.028Z,bchusd,294.18,7.938,2020-08-14
bitstamp,2020-08-14T11:50:10.053Z,bchusd,294.18,0.162,2020-08-14
bitstamp,2020-08-14T11:51:38.420Z,bchusd,294.72,0.102,2020-08-14
bitstamp,2020-08-14T11:52:02.136Z,bchusd,294.48,0.392,2020-08-14
bitstamp,2020-08-14T11:52:02.240Z,bchusd,294.48,0.008,2020-08-14
bitstamp,2020-08-14T11:52:24.396Z,bchusd,294.79,4.9,2020-08-14
bitstamp,2020-08-14T11:52:24.409Z,bchusd,294.79,4.4,2020-08-14
bitstamp,2020-08-14T11:52:51.736Z,bchusd,294.78,0.102,2020-08-14
bitstamp,2020-08-14T11:53:10.837Z,bchusd,294.59,7.5,2020-08-14
bitstamp,2020-08-14T11:53:17.829Z,bchusd,294.4,4.94,2020-08-14
bitstamp,2020-08-14T11:54:18.168Z,bchusd,294.7,18,2020-08-14
bitstamp,2020-08-14T11:54:18.168Z,bchusd,294.71,7,2020-08-14
bitstamp,2020-08-14T11:54:31.662Z,bchusd,294.36,2.77456419,2020-08-14
bitstamp,2020-08-14T11:54:32.016Z,bchusd,294.36,3.60337059,2020-08-14
bitstamp,2020-08-14T11:54:32.204Z,bchusd,294.36,1.12206522,2020-08-14
bitstamp,2020-08-14T11:54:36.633Z,bchusd,294.39,0.40558442,2020-08-14
bitstamp,2020-08-14T11:55:11.398Z,bchusd,294.57,8.68,2020-08-14
bitstamp,2020-08-14T11:57:33.004Z,bchusd,294.38,4.39,2020-08-14
bitstamp,2020-08-14T11:57:33.142Z,bchusd,294.38,1.20876311,2020-08-14
bitstamp,2020-08-14T11:57:33.170Z,bchusd,294.38,0.8700046,2020-08-14
bitstamp,2020-08-14T11:57:33.195Z,bchusd,294.38,0.88802971,2020-08-14
bitstamp,2020-08-14T11:57:33.212Z,bchusd,294.38,0.87,2020-08-14
bitstamp,2020-08-14T11:57:33.258Z,bchusd,294.38,0.47320258,2020-08-14
bitstamp,2020-08-14T11:57:47.038Z,bchusd,294.2,4.3,2020-08-14
bitstamp,2020-08-14T12:00:09.677Z,bchusd,294.71,3.05,2020-08-14
bitstamp,2020-08-14T12:00:09.687Z,bchusd,294.71,9.55,2020-08-14
bitstamp,2020-08-14T12:00:25.138Z,bchusd,294.77,7.2,2020-08-14
bitstamp,2020-08-14T12:00:38.340Z,bchusd,294.44,1.005016,2020-08-14
bitstamp,2020-08-14T12:01:14.406Z,bchusd,294.59,4.78,2020-08-14
bitstamp,2020-08-14T12:01:15.488Z,bchusd,294.59,4.78,2020-08-14
bitstamp,2020-08-14T12:02:42.264Z,bchusd,294.14,6.68,2020-08-14
bitstamp,2020-08-14T12:03:03.624Z,bchusd,294.26,8.98,2020-08-14
bitstamp,2020-08-14T12:03:04.010Z,bchusd,294.26,0.02,2020-08-14
bitstamp,2020-08-14T12:03:18.672Z,bchusd,294.25,9.57,2020-08-14
bitstamp,2020-08-14T12:03:18.693Z,bchusd,294.25,3.43,2020-08-14
bitstamp,2020-08-14T12:04:02.373Z,bchusd,294.34,2.004,2020-08-14
bitstamp,2020-08-14T12:04:16.480Z,bchusd,294.27,8.33,2020-08-14
bitstamp,2020-08-14T12:04:58.447Z,bchusd,294.09,11.956,2020-08-14
bitstamp,2020-08-14T12:05:07.013Z,bchusd,294.09,0.005,2020-08-14
bitstamp,2020-08-14T12:05:41.789Z,bchusd,294.3,2,2020-08-14
bitstamp,2020-08-14T12:05:43.841Z,bchusd,294.3,2.01,2020-08-14
bitstamp,2020-08-14T12:05:48.342Z,bchusd,294.3,7.49,2020-08-14
bitstamp,2020-08-14T12:05:54.484Z,bchusd,294.24,8.428,2020-08-14
bitstamp,2020-08-14T12:06:00.415Z,bchusd,294.24,0.169,2020-08-14
bitstamp,2020-08-14T12:06:15.591Z,bchusd,294,17.64,2020-08-14
bitstamp,2020-08-14T12:07:02.460Z,bchusd,294.15,4.96,2020-08-14
bitstamp,2020-08-14T12:07:02.468Z,bchusd,294.15,4.54,2020-08-14
bitstamp,2020-08-14T12:07:02.852Z,bchusd,294.15,9.31,2020-08-14
bitstamp,2020-08-14T12:07:08.422Z,bchusd,293.99,5.49,2020-08-14
bitstamp,2020-08-14T12:07:08.434Z,bchusd,293.99,1.61,2020-08-14
bitstamp,2020-08-14T12:07:20.725Z,bchusd,293.83,7.742,2020-08-14
bitstamp,2020-08-14T12:08:04.020Z,bchusd,294.24,9.8,2020-08-14
bitstamp,2020-08-14T12:08:04.047Z,bchusd,294.24,0.2,2020-08-14
bitstamp,2020-08-14T12:08:08.125Z,bchusd,294.07,11.956,2020-08-14
bitstamp,2020-08-14T12:08:39.821Z,bchusd,293.92,9.575,2020-08-14
bitstamp,2020-08-14T12:08:39.884Z,bchusd,293.92,8.346,2020-08-14
bitstamp,2020-08-14T12:10:00.007Z,bchusd,293.98,7.938,2020-08-14
bitstamp,2020-08-14T12:11:05.701Z,bchusd,293.81,5.75028371,2020-08-14
bitstamp,2020-08-14T12:11:06.080Z,bchusd,293.81,6.74971629,2020-08-14
bitstamp,2020-08-14T12:11:44.684Z,bchusd,293.56,8.526,2020-08-14
bitstamp,2020-08-14T12:11:44.858Z,bchusd,293.56,0.174,2020-08-14
bitstamp,2020-08-14T12:12:24.947Z,bchusd,293.62,1.385,2020-08-14
bitstamp,2020-08-14T12:13:02.464Z,bchusd,293.57,8.918,2020-08-14
bitstamp,2020-08-14T12:14:00.685Z,bchusd,293.67,6.686,2020-08-14
bitstamp,2020-08-14T12:15:11.680Z,bchusd,293.96,17.64,2020-08-14
bitstamp,2020-08-14T12:15:12.390Z,bchusd,293.95,7.154,2020-08-14
bitstamp,2020-08-14T12:15:16.516Z,bchusd,293.95,0.146,2020-08-14
bitstamp,2020-08-14T12:15:16.516Z,bchusd,293.83,17.637,2020-08-14
bitstamp,2020-08-14T12:15:36.188Z,bchusd,293.82,2.927,2020-08-14
bitstamp,2020-08-14T12:18:00.034Z,bchusd,293.56,2.47203219,2020-08-14
bitstamp,2020-08-14T12:21:29.362Z,bchusd,293.31,18,2020-08-14
bitstamp,2020-08-14T12:21:29.362Z,bchusd,293.3,3.57221332,2020-08-14
bitstamp,2020-08-14T12:24:12.229Z,bchusd,293.59,0.563,2020-08-14
bitstamp,2020-08-14T12:24:12.229Z,bchusd,293.57,9.593,2020-08-14
bitstamp,2020-08-14T12:24:12.850Z,bchusd,293.57,0.203,2020-08-14
bitstamp,2020-08-14T12:24:17.939Z,bchusd,293.45,0.553,2020-08-14
bitstamp,2020-08-14T12:25:18.449Z,bchusd,293.42,0.271,2020-08-14
bitstamp,2020-08-14T12:26:05.673Z,bchusd,293.52,11.27,2020-08-14
bitstamp,2020-08-14T12:26:43.830Z,bchusd,293.44,1.80073391,2020-08-14
bitstamp,2020-08-14T12:33:25.535Z,bchusd,293.41,9.996,2020-08-14
bitstamp,2020-08-14T12:33:25.556Z,bchusd,293.41,0.204,2020-08-14
bitstamp,2020-08-14T12:34:07.079Z,bchusd,293.31,11.662,2020-08-14
bitstamp,2020-08-14T12:39:51.810Z,bchusd,294.64,6.74,2020-08-14
bitstamp,2020-08-14T12:39:52.893Z,bchusd,294.64,1.137,2020-08-14
bitstamp,2020-08-14T12:40:31.610Z,bchusd,294.71,8.6,2020-08-14
bitstamp,2020-08-14T12:40:34.910Z,bchusd,294.53,11.61,2020-08-14
bitstamp,2020-08-14T12:40:35.032Z,bchusd,294.53,0.99,2020-08-14
bitstamp,2020-08-14T12:43:54.756Z,bchusd,295.44,0.102,2020-08-14
bitstamp,2020-08-14T12:44:56.617Z,bchusd,295.3,0.102,2020-08-14
bitstamp,2020-08-14T12:45:45.134Z,bchusd,295.05,3.322,2020-08-14
bitstamp,2020-08-14T12:46:51.619Z,bchusd,294.38,10.2,2020-08-14
bitstamp,2020-08-14T12:49:25.576Z,bchusd,294.22,10.1,2020-08-14
bitstamp,2020-08-14T12:50:24.820Z,bchusd,294.59,6.65605202,2020-08-14
bitstamp,2020-08-14T12:50:25.062Z,bchusd,294.59,0.44394798,2020-08-14
bitstamp,2020-08-14T12:53:47.703Z,bchusd,293.92,0.27708269,2020-08-14
bitstamp,2020-08-14T12:54:08.537Z,bchusd,293.65,2.09566584,2020-08-14
bitstamp,2020-08-14T12:57:49.549Z,bchusd,294.16,2.0374626,2020-08-14
bitstamp,2020-08-14T12:57:54.255Z,bchusd,293.93,0.16317782,2020-08-14
bitstamp,2020-08-14T12:59:43.682Z,bchusd,294.21,8.501,2020-08-14
bitstamp,2020-08-14T13:01:44.123Z,bchusd,293.2,7,2020-08-14
bitstamp,2020-08-14T13:02:00.015Z,bchusd,292.38,1.025,2020-08-14
bitstamp,2020-08-14T13:06:58.201Z,bchusd,291.96,1.41535197,2020-08-14
bitstamp,2020-08-14T13:06:58.301Z,bchusd,291.96,8.13107264,2020-08-14
bitstamp,2020-08-14T13:06:58.531Z,bchusd,291.96,5.86899903,2020-08-14
bitstamp,2020-08-14T13:07:46.540Z,bchusd,291.48,0.4,2020-08-14
bitstamp,2020-08-14T13:07:51.992Z,bchusd,290.91,0.921,2020-08-14
bitstamp,2020-08-14T13:08:02.577Z,bchusd,290.86,0.4,2020-08-14
bitstamp,2020-08-14T13:08:43.723Z,bchusd,291.37,8.58673207,2020-08-14
bitstamp,2020-08-14T13:12:20.715Z,bchusd,291.94,0.27986328,2020-08-14
bitstamp,2020-08-14T13:14:28.769Z,bchusd,291.57,0.165,2020-08-14
bitstamp,2020-08-14T13:15:43.722Z,bchusd,292.2,1.91954911,2020-08-14
bitstamp,2020-08-14T13:20:58.311Z,bchusd,291.93,0.90331747,2020-08-14
bitstamp,2020-08-14T13:23:32.011Z,bchusd,291.73,0.186,2020-08-14
bitstamp,2020-08-14T13:26:24.331Z,bchusd,291.77,5.08873427,2020-08-14
bitstamp,2020-08-14T13:28:17.856Z,bchusd,291.75,0.153,2020-08-14
bitstamp,2020-08-14T13:28:21.785Z,bchusd,291.68,0.162,2020-08-14
bitstamp,2020-08-14T13:28:22.935Z,bchusd,291.61,0.166,2020-08-14
bitstamp,2020-08-14T13:31:49.436Z,bchusd,290.7,0.313,2020-08-14
bitstamp,2020-08-14T13:31:49.436Z,bchusd,290.63,0.372,2020-08-14
bitstamp,2020-08-14T13:31:49.436Z,bchusd,290.61,3.39492603,2020-08-14
bitstamp,2020-08-14T13:32:06.257Z,bchusd,290.99,1.999,2020-08-14
bitstamp,2020-08-14T13:32:32.636Z,bchusd,290.84,0.22,2020-08-14
bitstamp,2020-08-14T13:32:32.636Z,bchusd,290.77,0.13934663,2020-08-14
bitstamp,2020-08-14T13:32:32.828Z,bchusd,290.77,0.15865337,2020-08-14
bitstamp,2020-08-14T13:32:33.252Z,bchusd,290.7,0.292,2020-08-14
bitstamp,2020-08-14T13:34:51.402Z,bchusd,291.37,0.166,2020-08-14
bitstamp,2020-08-14T13:35:17.664Z,bchusd,291.01,18,2020-08-14
bitstamp,2020-08-14T13:35:17.664Z,bchusd,291,11.852542,2020-08-14
bitstamp,2020-08-14T13:35:17.664Z,bchusd,290.99,0.6262754,2020-08-14
bitstamp,2020-08-14T13:35:40.324Z,bchusd,291.42,0.166,2020-08-14
bitstamp,2020-08-14T13:39:57.684Z,bchusd,291.45,0.152,2020-08-14
bitstamp,2020-08-14T13:41:20.900Z,bchusd,291.67,0.152,2020-08-14
bitstamp,2020-08-14T13:44:02.828Z,bchusd,291.84,0.2014734,2020-08-14
bitstamp,2020-08-14T13:44:53.679Z,bchusd,291.41,3.49696818,2020-08-14
bitstamp,2020-08-14T13:55:51.940Z,bchusd,292.08,1,2020-08-14
bitstamp,2020-08-14T14:00:03.665Z,bchusd,291.8,0.172,2020-08-14
bitstamp,2020-08-14T14:04:17.178Z,bchusd,291.42,2.004,2020-08-14
bitstamp,2020-08-14T14:05:56.204Z,bchusd,291.52,0.102,2020-08-14
bitstamp,2020-08-14T14:06:12.170Z,bchusd,291.52,0.00090889,2020-08-14
bitstamp,2020-08-14T14:08:38.338Z,bchusd,291,5,2020-08-14
bitstamp,2020-08-14T14:09:23.763Z,bchusd,291.31,4.71072004,2020-08-14
bitstamp,2020-08-14T14:10:33.701Z,bchusd,291.44,5.61362077,2020-08-14
bitstamp,2020-08-14T14:12:35.242Z,bchusd,290,2,2020-08-14
bitstamp,2020-08-14T14:12:41.125Z,bchusd,289.53,0.20500119,2020-08-14
bitstamp,2020-08-14T14:12:41.181Z,bchusd,289.57,0.74594559,2020-08-14
bitstamp,2020-08-14T14:12:41.181Z,bchusd,289.57,2.28225441,2020-08-14
bitstamp,2020-08-14T14:12:47.423Z,bchusd,289.89,7.25,2020-08-14
bitstamp,2020-08-14T14:13:13.213Z,bchusd,290.03,2.94,2020-08-14
bitstamp,2020-08-14T14:13:13.226Z,bchusd,290.03,0.102,2020-08-14
bitstamp,2020-08-14T14:13:42.725Z,bchusd,290.39,10,2020-08-14
bitstamp,2020-08-14T14:16:29.601Z,bchusd,288.64,1,2020-08-14
bitstamp,2020-08-14T14:16:33.890Z,bchusd,288,0.4,2020-08-14
bitstamp,2020-08-14T14:16:33.890Z,bchusd,288,0.9,2020-08-14
bitstamp,2020-08-14T14:16:34.118Z,bchusd,287.69,10,2020-08-14
bitstamp,2020-08-14T14:16:39.307Z,bchusd,287.93,0.10419199,2020-08-14
bitstamp,2020-08-14T14:16:43.866Z,bchusd,288.07,2.94,2020-08-14
bitstamp,2020-08-14T14:16:45.948Z,bchusd,287.98,2.3,2020-08-14
bitstamp,2020-08-14T14:16:46.401Z,bchusd,287.98,0.64,2020-08-14
bitstamp,2020-08-14T14:16:58.080Z,bchusd,288.18,0.218,2020-08-14
bitstamp,2020-08-14T14:16:58.425Z,bchusd,288.25,0.27,2020-08-14
bitstamp,2020-08-14T14:16:58.633Z,bchusd,288.32,0.223,2020-08-14
bitstamp,2020-08-14T14:16:58.633Z,bchusd,288.39,0.265,2020-08-14
bitstamp,2020-08-14T14:16:58.633Z,bchusd,288.46,0.268,2020-08-14
bitstamp,2020-08-14T14:16:58.633Z,bchusd,288.53,0.285,2020-08-14
bitstamp,2020-08-14T14:16:58.633Z,bchusd,288.6,0.228,2020-08-14
bitstamp,2020-08-14T14:16:58.633Z,bchusd,288.67,0.23,2020-08-14
bitstamp,2020-08-14T14:16:58.633Z,bchusd,288.73,11.61243202,2020-08-14
bitstamp,2020-08-14T14:16:58.633Z,bchusd,288.79,4.92159913,2020-08-14
bitstamp,2020-08-14T14:17:43.636Z,bchusd,289.72,10,2020-08-14
bitstamp,2020-08-14T14:19:46.352Z,bchusd,289.45,11.79,2020-08-14
bitstamp,2020-08-14T14:23:37.058Z,bchusd,290.27,2.3,2020-08-14
bitstamp,2020-08-14T14:32:20.193Z,bchusd,290.81,0.104,2020-08-14
bitstamp,2020-08-14T14:32:20.606Z,bchusd,290.81,0.00019199,2020-08-14
bitstamp,2020-08-14T14:35:03.697Z,bchusd,291.13,2.7074194,2020-08-14
bitstamp,2020-08-14T14:38:07.479Z,bchusd,290.9,1.33305981,2020-08-14
bitstamp,2020-08-14T14:46:29.781Z,bchusd,291.03,0.41525,2020-08-14
bitstamp,2020-08-14T14:49:19.745Z,bchusd,291.37,2.196,2020-08-14
bitstamp,2020-08-14T14:49:38.444Z,bchusd,291.19,1.92369908,2020-08-14
bitstamp,2020-08-14T14:54:01.642Z,bchusd,291.72,0.1,2020-08-14
bitstamp,2020-08-14T14:54:48.704Z,bchusd,291.76,1.68667669,2020-08-14
bitstamp,2020-08-14T15:00:34.318Z,bchusd,291.7,1.4,2020-08-14
bitstamp,2020-08-14T15:00:58.778Z,bchusd,291.13,0.9,2020-08-14
bitstamp,2020-08-14T15:06:30.701Z,bchusd,290.28,4.8,2020-08-14
bitstamp,2020-08-14T15:06:31.850Z,bchusd,290.28,4.8,2020-08-14
bitstamp,2020-08-14T15:07:44.086Z,bchusd,289.85,1.848531,2020-08-14
bitstamp,2020-08-14T15:09:25.182Z,bchusd,290.51,2.004,2020-08-14
bitstamp,2020-08-14T15:11:00.297Z,bchusd,290.32,0.3,2020-08-14
bitstamp,2020-08-14T15:23:04.805Z,bchusd,291,4,2020-08-14
bitstamp,2020-08-14T15:29:18.649Z,bchusd,291.25,1.98872881,2020-08-14
bitstamp,2020-08-14T15:34:28.264Z,bchusd,291.29,2.004,2020-08-14
bitstamp,2020-08-14T15:43:39.086Z,bchusd,291.73,0.57813856,2020-08-14
bitstamp,2020-08-14T15:44:29.487Z,bchusd,291.84,2.004,2020-08-14
bitstamp,2020-08-14T15:46:44.317Z,bchusd,291.99,2.3,2020-08-14
bitstamp,2020-08-14T15:46:46.199Z,bchusd,291.99,2.00039061,2020-08-14
bitstamp,2020-08-14T15:47:35.941Z,bchusd,291.99,4.093,2020-08-14
bitstamp,2020-08-14T15:47:36.573Z,bchusd,291.99,1.1530998,2020-08-14
bitstamp,2020-08-14T15:47:37.406Z,bchusd,291.99,2.08534091,2020-08-14
bitstamp,2020-08-14T15:49:30.151Z,bchusd,291.99,0.35778829,2020-08-14
bitstamp,2020-08-14T15:49:30.151Z,bchusd,292.26,1.64621171,2020-08-14
bitstamp,2020-08-14T15:50:31.732Z,bchusd,292.62,0.101,2020-08-14
bitstamp,2020-08-14T15:50:31.773Z,bchusd,292.62,0.00254825,2020-08-14
bitstamp,2020-08-14T15:51:13.495Z,bchusd,293.07,0.10338767,2020-08-14
bitstamp,2020-08-14T15:51:16.284Z,bchusd,293.48,1.956,2020-08-14
bitstamp,2020-08-14T15:51:17.877Z,bchusd,293.52,0.344,2020-08-14
bitstamp,2020-08-14T15:51:51.667Z,bchusd,293.89,18,2020-08-14
bitstamp,2020-08-14T15:52:08.119Z,bchusd,293.85,8.81,2020-08-14
bitstamp,2020-08-14T15:53:00.437Z,bchusd,294.44,0.102,2020-08-14
bitstamp,2020-08-14T15:53:00.437Z,bchusd,294.44,0.00090889,2020-08-14
bitstamp,2020-08-14T15:53:48.489Z,bchusd,294.62,2.38715894,2020-08-14
bitstamp,2020-08-14T15:59:31.318Z,bchusd,293.96,2.004,2020-08-14
bitstamp,2020-08-14T16:00:36.180Z,bchusd,294.72,11.00899158,2020-08-14
bitstamp,2020-08-14T16:02:31.361Z,bchusd,293.83,1.486,2020-08-14
bitstamp,2020-08-14T16:03:03.510Z,bchusd,292.81,5,2020-08-14
bitstamp,2020-08-14T16:03:03.684Z,bchusd,292.81,10.0306,2020-08-14
