s,date,open,high,low,close,log_ret,diff_date
ltcusd,2020-01-26,53.2736,56.779,52.75,56.317,0.0562784901573707,1
ltcusd,2020-01-27,56.09,59.6862,55.79,58.44,0.0370041434969057,1
ltcusd,2020-01-28,58.563,61.622,57.17,60.62,0.0366242847471585,1
ltcusd,2020-01-29,60.62,62.5,59.32,59.8363,-0.0130123714258865,1
ltcusd,2020-01-30,59.8215,70.21213596,57.98,67.9637,0.127361238908416,1
ltcusd,2020-01-31,67.849,70.047,65.22,67.96,-5.44423084557717e-05,1
ltcusd,2020-02-01,67.9941,72.94,67.53,70.69,0.0393848233791315,1
ltcusd,2020-02-02,70.7486,73.7,67.61749391,69.9619,-0.0103533120250284,1
ltcusd,2020-02-03,69.9165,73.167,68.2,69.55,-0.00590488978838245,1
ltcusd,2020-02-04,69.6717,70.582,66.49,67.84,-0.0248939268858042,1
ltcusd,2020-02-05,67.83,73.519,67.43,72.56,0.0672618143232335,1
ltcusd,2020-02-06,72.542,75.03896763,70.80672578,73.421,0.0117961924360093,1
ltcusd,2020-02-07,73.45,75.498,72.641,74.25,0.0112277794399185,1
ltcusd,2020-02-08,74.3226,78,71.5,76.487,0.0296830140686311,1
ltcusd,2020-02-09,76.5863,78.5,75,77.05,0.00733377001468462,1
ltcusd,2020-02-10,76.9984,77.52,72.196,73.98,-0.0406597753618167,1
ltcusd,2020-02-11,73.939,77.55,72.46,76.81,0.0375400536062826,1
ltcusd,2020-02-12,76.625,82.98,76.5638,81.37,0.0576718146979754,1
ltcusd,2020-02-13,81.37,84.5,77.074,80.55,-0.0101285450855826,1
ltcusd,2020-02-14,80.68303185,83.96,78.413,83.31,0.0336904803638345,1
ltcusd,2020-02-15,83.019,83.72,74.84,76.74,-0.0821455051680117,1
ltcusd,2020-02-16,76.719,80.80260739,67.17,74.7,-0.0269429926800346,1
ltcusd,2020-02-17,74.72,75.531,68.5671,73.43,-0.0171475206752525,1
ltcusd,2020-02-18,73.469,76.36,70.05,76.28,0.0380782092686991,1
ltcusd,2020-03-02,61.7245,62.01700091,60.89,61.3405,-0.217970470791431,13
ltcusd,2020-03-03,61.9236,62.0017,59.29,61.0179,-0.00527304619039104,1
ltcusd,2020-03-04,61.294,62,58.69,60.36,-0.0108406298507482,1
ltcusd,2020-03-05,60.39,63.499,60.35,62.06,0.027775025120586,1
ltcusd,2020-03-06,62.07,63.989,61.1873,63.2008,0.018215300280311,1
ltcusd,2020-03-07,63.36,64.115,59.98,60.45,-0.0445003822397434,1
ltcusd,2020-03-08,60.54,60.589,50.22,51.15,-0.167054084663166,1
ltcusd,2020-03-09,51.01,52.53,46.21,50.37,-0.0153667326400764,1
ltcusd,2020-03-10,50.36,51.6,48.78,50.19,-0.00357995609071689,1
ltcusd,2020-03-11,50.352,50.932,45.44,48.54,-0.0334276033683869,1
ltcusd,2020-03-12,48.54,49.01,28.29,30.09,-0.478195309656502,1
ltcusd,2020-03-13,29.88,41.31,23.94,37.849,0.229411668813227,1
ltcusd,2020-03-14,37.5109,38.25,35.71385792,36.08,-0.0478658642607582,1
ltcusd,2020-03-18,33.4383,34.95,32.2727,34.72,-0.0384228054022735,4
ltcusd,2020-03-19,34.71,40.97,33.9857,39.08,0.118294937382433,1
ltcusd,2020-03-20,39.08,43.97,33.908,38.09,-0.0256590466840692,1
ltcusd,2020-03-21,38.11,39.899,36.2383,38.39,0.00784522852219355,1
ltcusd,2020-03-22,38.464,39.754,34.8,35.43,-0.0802380901353257,1
ltcusd,2020-03-23,35.43,40.31,34.53383893,38.36,0.0794563311378569,1
ltcusd,2020-03-29,38.206,38.444,37,37.11,-0.0331287749427312,6
ltcusd,2020-03-30,37.195,39.8,37.0906,38.93,0.0478786865498582,1
ltcusd,2020-03-31,39.032,39.448,38.33,39.0655,0.00347456292528679,1
ltcusd,2020-04-01,39.177,39.706,37.08701255,39.33,0.00674786189606688,1
ltcusd,2020-04-02,39.478,43.351,38.98,39.8781,0.0138397145861729,1
ltcusd,2020-04-03,40.033,41.51,39.54,40.483,0.0150548318751957,1
ltcusd,2020-04-04,40.549,41.37,39.85,40.72,0.00583723933718062,1
ltcusd,2020-04-05,40.876,41.142,39.85,40.33,-0.00962376335699055,1
ltcusd,2020-04-06,40.401,45.18,40.29,45.12,0.112229998304527,1
ltcusd,2020-04-07,45.113,47.69,43.63,44.783,-0.0074970040693689,1
ltcusd,2020-04-08,44.77,47.25,44.27,46.58,0.0393426613357603,1
ltcusd,2020-04-09,46.625,46.92,44.67,46.21,-0.00797503957401982,1
ltcusd,2020-04-10,46.318,46.46,40.87,42.27,-0.0891186103034764,1
ltcusd,2020-04-11,42.37,43.24,42,42.74736709,0.0112299903694071,1
ltcusd,2020-04-13,41.2014,41.2014,41.2014,41.2014,-0.0368353685874276,2
ltcusd,2020-04-14,41.48,41.96,40.4892,41.22,0.000451339101634805,1
ltcusd,2020-04-15,41.219,41.8,39.0642,39.3,-0.0476990565870975,1
ltcusd,2020-04-16,39.244,44.189,37.17,42.04,0.067397027133535,1
ltcusd,2020-04-18,42.4865,44.557,42.1,44.2,0.0501032430749022,2
ltcusd,2020-04-19,44.22,44.448,41.415,42.28,-0.0444106280816156,1
ltcusd,2020-04-20,42.2318,43.378,39.50000001,40.2087,-0.0502307708815915,1
ltcusd,2020-04-21,40.297,41.4,40.0314,40.6,0.0096846764872417,1
ltcusd,2020-04-22,40.622,42.459,40.28,41.82,0.0296066273928005,1
ltcusd,2020-04-23,41.893,44.18,40.96,42.97,0.0271275037864161,1
ltcusd,2020-04-24,43.057,45.13,42.85,44.56,0.0363343978321249,1
ltcusd,2020-04-25,44.5,45.642,43.86,44.38,-0.00404767811458074,1
ltcusd,2020-04-26,44.403,45.39999999,43.75,44.63,0.00561736113673058,1
ltcusd,2020-04-27,44.582,45.3,43.14,44.47,-0.00359147411857357,1
ltcusd,2020-04-28,44.53,46.25,43.39,45.6893,0.0270493302961234,1
ltcusd,2020-04-29,45.79,50.19,45.588,48.85,0.0668902436700632,1
ltcusd,2020-04-30,48.822,50.96,45.5444,46.39,-0.0516704597251395,1
ltcusd,2020-05-01,46.427,48.39,46.2925,47.08,0.0147643636284235,1
ltcusd,2020-05-02,47.08,49.64,46.64966705,49.1942,0.043927447978203,1
ltcusd,2020-05-03,49.259,50.08,46.51,48.08,-0.0229094401433269,1
ltcusd,2020-05-04,48.16,48.27,45.128,47.07,-0.0212304348139012,1
ltcusd,2020-05-05,47.002,47.85,45.584,46.55,-0.0111088516899749,1
ltcusd,2020-05-06,46.55,47.69,44.47,44.9859,-0.034177896385235,1
ltcusd,2020-05-07,45.04,48.256,44.278,47.46,0.0535381436697765,1
ltcusd,2020-05-08,47.358,48.5,46.33854833,47.7,0.005044146886678,1
ltcusd,2020-05-09,47.69,49.243,46.66,46.94,-0.0160612074714182,1
ltcusd,2020-05-10,46.95,47.0354,38.78,42.06,-0.109773020148324,1
ltcusd,2020-05-11,42.06,43.14,39.275,41.5,-0.0134037430379012,1
ltcusd,2020-05-12,41.461,42.9,41.217,42.179,0.016229039614494,1
ltcusd,2020-05-13,42.151,43.82,41.9208,43.26,0.025305953673766,1
ltcusd,2020-05-14,43.197,44.43,42.21,44.02,0.017415655573403,1
ltcusd,2020-05-15,43.98,44.19,41.713,42.75,-0.0292748807155465,1
ltcusd,2020-05-16,42.7389,43.927,42.495,43.27,0.0120903588540242,1
ltcusd,2020-05-17,43.249,44.531,43.08,43.69,0.00965968872655093,1
ltcusd,2020-05-18,43.644,47.5,43.618,45.3244,0.0367262758624272,1
ltcusd,2020-05-19,45.32,45.86,44.022,45.76,0.00956482824577066,1
ltcusd,2020-05-20,45.73,46.2,42.94,44.21,-0.0344593392333906,1
ltcusd,2020-05-21,44.199,44.63,41.53,42.7362,-0.0339046715863272,1
ltcusd,2020-05-22,42.729,44.7,42.308,44.2294,0.034343390083087,1
ltcusd,2020-05-23,44.23,44.75,43.66415213,43.89,-0.00770322263476891,1
ltcusd,2020-05-24,43.82030281,44.578,42.03,42.1,-0.0416387630118069,1
ltcusd,2020-05-25,42.08,43.33,41.7,42.96,0.0202217095122735,1
ltcusd,2020-05-26,42.961,43.091,41.76,42.28,-0.0159552891985723,1
ltcusd,2020-05-27,42.28,44.048,42.2229,43.8668,0.0368436087301288,1
ltcusd,2020-05-28,43.919,44.94,43.134,44.75,0.0199336749886988,1
ltcusd,2020-05-29,44.76,45.37,44.16,44.4848,-0.00594388693173382,1
ltcusd,2020-05-30,44.532,48.23,44.12,47.75,0.0708315091376087,1
ltcusd,2020-05-31,47.74,47.82,44.923,45.61,-0.0458520762031302,1
ltcusd,2020-06-01,45.62,48.96,45.34,48.27,0.0566832589487926,1
ltcusd,2020-06-02,48.29,50.129,44,45.98,-0.0486037303373662,1
ltcusd,2020-06-03,45.993,47.51,45.209,47.1781,0.0257232825321841,1
ltcusd,2020-06-04,47.199,48.13,46.27,47.45,0.00574672318871746,1
ltcusd,2020-06-05,47.45,48,46.42,46.83240367,-0.0131011756099027,1
ltcusd,2020-06-06,46.832,47.23,45.99,46.7824,-0.00106828562994707,1
ltcusd,2020-06-07,46.769,47.214,44.927,46.6122,-0.0036447543736936,1
ltcusd,2020-06-08,46.6146,46.79,45.96,46.4379,-0.00374637327338442,1
ltcusd,2020-06-09,46.505,46.88,20,45.93,-0.0109974378313071,1
ltcusd,2020-06-10,45.9,47.22,45.64,46.71,0.0168397761763147,1
ltcusd,2020-06-11,46.704,47.009,41.984,43.2312,-0.0773958177186954,1
ltcusd,2020-06-12,43.185,45.38,42.76,44.7,0.033411044824202,1
ltcusd,2020-06-13,44.703,45.24,44.22,45.08,0.0084651875520524,1
ltcusd,2020-06-14,45.09,45.135,43.522,43.99,-0.0244763538109471,1
ltcusd,2020-06-15,44.051,44.109,41.68,43.781,-0.00476240204664632,1
ltcusd,2020-06-16,43.781,44.225,43.32,43.86,0.00180280967575989,1
ltcusd,2020-06-17,43.92,45.05,42.97,44.06,0.00454959838445507,1
ltcusd,2020-06-18,44.101,44.23,42.81,43.44,-0.0141716657485172,1
ltcusd,2020-06-19,43.462,43.7216,42.54,42.8918,-0.0127000101528475,1
ltcusd,2020-06-20,42.893,43.87,42.22,43.57,0.0156881746565184,1
ltcusd,2020-06-21,43.656,43.85,42.82,43.01,-0.0129361933337059,1
ltcusd,2020-06-22,43.05,44.82340397,42.91,44.3,0.0295520302554451,1
ltcusd,2020-06-23,44.377,44.509,43.86,44.16,-0.0031652750822501,1
ltcusd,2020-06-24,44.19,44.753,42,42.64,-0.0350266221112507,1
ltcusd,2020-06-25,42.65,43,41.6,42.37,-0.00635221521912129,1
ltcusd,2020-06-26,42.37,43.6,41.29,43.1053,0.0172053947486506,1
ltcusd,2020-06-27,43.126,43.156,39.08,41.04,-0.0490987585246044,1
ltcusd,2020-06-28,41.07,42.093,40.4,41.32,0.00679944338892368,1
ltcusd,2020-06-29,41.3455,42.308,40.57,41.87,0.0132229357796142,1
ltcusd,2020-06-30,41.896,42.098,40.73,41.17,-0.0168597442492385,1
ltcusd,2020-07-01,41.19,42.049,40.96,41.8,0.0151865037488972,1
ltcusd,2020-07-02,41.76,41.926,40.3,41.0527,-0.0180397323482358,1
ltcusd,2020-07-03,41.08,41.72,40.9,41.15,0.00236731994060397,1
ltcusd,2020-07-04,41.15,42.25,41.07,42.1052,0.0229473213772831,1
ltcusd,2020-07-05,42.14,42.282,40.75,41.57,-0.0127924952358159,1
ltcusd,2020-07-06,41.5586,44.325,41.5098,44.13,0.0597610700169099,1
ltcusd,2020-07-07,44.05,44.522,42.84,43.39,-0.0169108234711965,1
ltcusd,2020-07-08,43.465,46.33,43.07,45.3588,0.044375204232842,1
ltcusd,2020-07-09,45.43,45.925,43.54,44.35,-0.0224914952875127,1
ltcusd,2020-07-10,44.437,44.678,42.99,44.32,-0.000676666316560184,1
ltcusd,2020-07-11,44.37,44.781,43.8634,44.74,0.00943191362295531,1
ltcusd,2020-07-12,44.74,45.346,43.65,44.71,-0.000670765816094324,1
ltcusd,2020-07-13,44.807,45.681,42.52,43.93,-0.0175997322582011,1
ltcusd,2020-07-14,43.977,44.07,42.871,43.88,-0.00113882258065868,1
ltcusd,2020-07-15,43.92,44.074,42.84,43.3,-0.0133060003985855,1
ltcusd,2020-07-16,43.378,43.511,40.81,42.08,-0.0285800665789897,1
ltcusd,2020-07-17,42.136,42.495,41.65,41.8915,-0.00448962604285292,1
ltcusd,2020-07-18,41.94,42.93,41.7114,42.46,0.0134795138885087,1
ltcusd,2020-07-19,42.514,43.002,41.85,42.67,0.00493364092479854,1
ltcusd,2020-07-20,42.65,42.849,41.38,41.97,-0.0165410198544092,1
ltcusd,2020-07-21,42.01,44.152,41.88,43.77,0.0419935738573046,1
ltcusd,2020-07-22,43.84,45.197,43.2062,45.02,0.0281581842757823,1
ltcusd,2020-07-23,44.97,45.853,44.51,44.98,-0.00088888894741674,1
ltcusd,2020-07-24,44.94,45.02,43.9244,44.16,-0.0183985445623298,1
ltcusd,2020-07-25,44.238,49.64,44.037,49.1717,0.107498852784535,1
ltcusd,2020-07-26,49.204,50.938,45.122,48.14,-0.0212048223984491,1
ltcusd,2020-07-27,48.17,56.27,46.80000002,53.28,0.101447593877208,1
ltcusd,2020-07-28,53.39,58.165,51.66,55.73,0.0449575753493112,1
ltcusd,2020-07-29,55.901,57.182,54.58,55.234,-0.00893989588384433,1
ltcusd,2020-07-30,55.234,59.14,53.9,56.7722,0.0274680635965887,1
ltcusd,2020-07-31,56.82,59.25,55.76,58.14,0.0238071258365406,1
ltcusd,2020-08-01,58.14,62.38,57.5528779,61.72,0.0597541323642302,1
ltcusd,2020-08-02,61.602,65.31,51.23,56.7891,-0.0832636215917365,1
ltcusd,2020-08-03,56.7,60.11,55.65,58.47,0.0291693962843556,1
ltcusd,2020-08-04,58.4963,59.64,56.33,57.6202,-0.0146406015202127,1
ltcusd,2020-08-05,57.628,59.92,56.707,58.888,0.0217641340890385,1
ltcusd,2020-08-06,58.88,60.78,57.6806,59.04,0.00257784553581229,1
ltcusd,2020-08-07,59.08,61.11,54.513,57.25,-0.0307875378578681,1
ltcusd,2020-08-08,57.23,58.61,56.442,58.46,0.020915117248751,1
ltcusd,2020-08-09,58.45411654,58.77,55.95,56.95,-0.0261690697899088,1
ltcusd,2020-08-10,56.9742,59.532,56.28,58.28,0.0230852914338129,1
ltcusd,2020-08-11,58.282,59.74,52.24,54.12,-0.0740551780244169,1
ltcusd,2020-08-12,54.15,55.09,51.5,54.53,0.0075472056353829,1
ltcusd,2020-08-13,54.53,57.42,51.86,57.11,0.0462282237388012,1
ltcusd,2020-08-14,57.12,57.96,55.81855414,56.77,-0.0059712154941366,1
ltcusd,2020-08-15,56.78,60.98,56.42,59.86,0.0530004852419181,1
ltcusd,2020-08-16,59.94,65,57.64,63.88,0.0649978209222589,1
ltcusd,2020-08-17,64.007,69,61.26,67.3,0.0521539133038705,1
ltcusd,2020-08-18,67.23,68.52,63.3,65.41,-0.0284850846775608,1
ltcusd,2020-08-19,65.41,67.188,58.66,62.1,-0.0519291630336883,1
ltcusd,2020-08-20,62.202,63.789,60.93222955,62.79,0.0110498361865849,1
ltcusd,2020-08-21,62.78,64.009,58.78,59.184,-0.05914459003592,1
ltcusd,2020-08-22,59.15,60.596,57.74,60.2089,0.0171689468289042,1
ltcusd,2020-08-23,60.23,61.698,57.977,60.54,0.00548412167457015,1
ltcusd,2020-08-24,60.64,63.113,59.97,62.05,0.0246362080570435,1
ltcusd,2020-08-25,62.05,62.341,56.53,58.3388,-0.0616731165004069,1
ltcusd,2020-08-26,58.363,59.22,57.03,58.11,-0.0039296290631951,1
ltcusd,2020-08-27,58.15,59.343,53.8791,56.1,-0.0352019535583635,1
ltcusd,2020-08-28,56.12,58.309,55.34,57.3544,0.0221137499869294,1
ltcusd,2020-08-29,57.36,58.298,56.9,56.96,-0.00690029541185967,1
ltcusd,2020-08-30,57.032,63.19,56.94,62.87,0.0987198352912493,1
ltcusd,2020-08-31,63.019,64.058,60.42910733,60.94,-0.0311793288374067,1
ltcusd,2020-09-01,60.94,64.491,59.62,62.69,0.0283121717283143,1
ltcusd,2020-09-02,62.69,63.285,56.1,58.12,-0.075692106583795,1
ltcusd,2020-09-03,58.06234109,58.66,44.883,47.29,-0.206210982046298,1
ltcusd,2020-09-04,47.27,52.484,46.215,50.34,0.0625011330513855,1
ltcusd,2020-09-05,50.485,51.783,45.08,47.7924,-0.0519333586668339,1
ltcusd,2020-09-06,47.82223324,49.25,46.27,47.9,0.00224887337653355,1
ltcusd,2020-09-07,47.999,49.262,45.22,48.922,0.021111688640819,1
ltcusd,2020-09-08,48.84,49.697,46,47.56,-0.0282351212351075,1
ltcusd,2020-09-09,47.54,48.88,46.54,47.82,0.0054518902075975,1
ltcusd,2020-09-10,47.82,49.5,47.77,48.6546,0.0173023950610743,1
ltcusd,2020-09-11,48.725,49.534,47.39,48.9505,0.00606322633769523,1
ltcusd,2020-09-12,48.95,51.365,48.3765,50.81,0.0372836021766923,1
ltcusd,2020-09-13,50.86,51.139,47.256,48.15,-0.0537720473615061,1
ltcusd,2020-09-14,48.154,49.804,47.00000003,49.1094,0.0197293242614013,1
ltcusd,2020-09-15,49.18,50.433,48.1223,48.3111,-0.0163891145855275,1
ltcusd,2020-09-16,48.3111,48.833,46.96,47.73,-0.0121012169022031,1
ltcusd,2020-09-17,47.749,49.77,47.62,48.83,0.0227847470557638,1
ltcusd,2020-09-18,48.83,49.127,47.45,48.6,-0.00472134716712071,1
ltcusd,2020-09-19,48.583,49.088,47.96,48.631,0.000637656736028575,1
ltcusd,2020-09-20,48.509,48.617,46.18,47.0761,-0.0324957464046591,1
ltcusd,2020-09-21,47.09,47.733,41.59,43.15,-0.0870830237083807,1
ltcusd,2020-09-22,43.227,44.9,42.76,44.4758,0.0302628034941884,1
ltcusd,2020-09-23,44.577,45.242,42.26,43.059,-0.0323739527662723,1
ltcusd,2020-09-24,43.084,45.485,42.5707,44.9397,0.0427503229101253,1
ltcusd,2020-09-25,44.93,46.664,43.94,45.9942,0.0231937104154665,1
ltcusd,2020-09-26,46.02,46.661,45.12,46.02,0.000560783024275217,1
ltcusd,2020-09-27,46.124,46.768,44.55796056,46.0744,0.00118139661753943,1
ltcusd,2020-09-28,46.229,47.254,44.8074,45.2529,-0.0179907247346077,1
ltcusd,2020-09-29,45.22,45.94,44.92642119,45.68,0.00939380885760319,1
ltcusd,2020-09-30,45.6784,46.799,45.43,46.236,0.0120981500842661,1
ltcusd,2020-10-01,46.308,48.552,45.02,46.2559,0.000430307957930627,1
ltcusd,2020-10-02,46.24,47.08,43.21,44.9162,-0.0293904919333166,1
ltcusd,2020-10-03,44.9,46.069,44.74,45.51,0.0131335505719156,1
ltcusd,2020-10-04,45.589,47.115,45.28,46.68,0.0253837253898048,1
ltcusd,2020-10-05,46.792,47.179,45.54,46.34,-0.00731028841412503,1
ltcusd,2020-10-06,46.35,48.305,45.5,45.99,-0.00758153745239769,1
ltcusd,2020-10-07,46.01,46.966,45.02,46.56,0.0123178218713499,1
ltcusd,2020-10-08,46.56,47.602,45.46,47.2,0.0136520891683273,1
ltcusd,2020-10-09,47.21,48.279,46.6,47.7631,0.0118594822591089,1
ltcusd,2020-10-10,47.877,50.575,47.75,48.88,0.0231149400127213,1
ltcusd,2020-10-11,48.976,51.35,48.64,50.4771,0.0321514532249366,1
ltcusd,2020-10-12,50.549,51.636,49.2,50.5976,0.00238437625022644,1
ltcusd,2020-10-13,50.7,50.797,48.83,49.89,-0.0140835624655569,1
ltcusd,2020-10-14,50.006,51.095,49.2427,49.78,-0.00220728493350005,1
ltcusd,2020-10-15,49.79,50.318,48.8225,49.55,-0.00463103616344905,1
ltcusd,2020-10-16,49.54,49.9,45.5,47.58,-0.0405697559011853,1
ltcusd,2020-10-17,47.646,47.688,46.23,46.89,-0.0146080717733166,1
ltcusd,2020-10-18,46.97,47.998,46.73,47.52,0.0133462419528947,1
ltcusd,2020-10-19,47.52,48.508,46.74,47.9881,0.00980238845041772,1
ltcusd,2020-10-20,48.027,48.457,46.31,46.85,-0.0240020548203761,1
ltcusd,2020-10-21,46.928,55.078,46.81,53.1,0.125225919563462,1
ltcusd,2020-10-22,53.105,56.403,52.93,54.19,0.0203194613301295,1
ltcusd,2020-10-23,54.437,57,52.91,55.4183,0.0224134745397012,1
ltcusd,2020-10-24,55.44,59.699,54.79,59.02,0.0629665053970695,1
ltcusd,2020-10-25,59.255,60.122,56.41,58.7,-0.00543664268074264,1
ltcusd,2020-10-26,58.841,59.34,54.76,56.92,-0.0307929536123992,1
ltcusd,2020-10-27,56.88,59.3,56.36,57.81,0.015514997872733,1
ltcusd,2020-10-28,57.81,60.55,54.6,55.793,-0.0355133576050554,1
ltcusd,2020-10-29,55.816,56.552,53.346,54.836,-0.0173015009156755,1
ltcusd,2020-10-30,54.835,55.77,52.18,54.0038,-0.0152924981148875,1
ltcusd,2020-10-31,54.054,56.51,53.33,55.28,0.0233567650006481,1
ltcusd,2020-11-01,55.744,56.2,53.76,55.35,0.00126547969523141,1
ltcusd,2020-11-02,55.6098,56.8,52.98,53.5,-0.033995005252685,1
ltcusd,2020-11-03,53.812,54.4,51.092,53.945,0.00828335510134255,1
ltcusd,2020-11-04,53.989,55.37,51.602,54.8,0.0157251849506664,1
ltcusd,2020-11-05,54.722,59.97,54.631,59.01,0.0740167271151076,1
ltcusd,2020-11-06,58.879,64.31,58.557,63.155,0.0678851011568613,1
ltcusd,2020-11-07,63.166,65.32,57.08,59.2,-0.0646704803359785,1
ltcusd,2020-11-08,58.975,62.18,58.5545,61.0091,0.0301014914849414,1
ltcusd,2020-11-09,61.082,62.29,57.4394,59.66,-0.0223612542882991,1
ltcusd,2020-11-10,59.269,60.2,57.0289,58.06,-0.0271848204901185,1
ltcusd,2020-11-11,57.976,60.84,57.8274,59.92,0.0315333806124801,1
ltcusd,2020-11-12,59.9,61.06,57.6257,61.06,0.0188466480977679,1
ltcusd,2020-11-13,60.655,66.67,60.1274,65.91,0.0764331877578967,1
ltcusd,2020-11-14,65.9634,66.31,61.68,63.79,-0.0326937368107646,1
ltcusd,2020-11-15,63.858,64.48,61.11,62.2713,-0.024095792760699,1
ltcusd,2020-11-16,62.2834,74.58,62.1,73.7,0.168502153702126,1
ltcusd,2020-11-17,73.7723,77.06,71.2,76,0.0307305410910401,1
ltcusd,2020-11-18,76.392,77.18,67.99,73.48,-0.0337200799394061,1
ltcusd,2020-11-19,73.406,84,71.29,81.23,0.100271376715938,1
ltcusd,2020-11-20,81.24,85.76,79.51,82.5155,0.0157015174186425,1
ltcusd,2020-11-21,82.491,88.55,80.003,86.67,0.0491216486647487,1
ltcusd,2020-11-22,86.865,87.99,77.13,82.69,-0.0470091274121783,1
ltcusd,2020-11-23,82.67,90.93,80.857,88.74,0.070612070216688,1
ltcusd,2020-11-24,88.7,94.028,85.394,89.03,0.00326264563481637,1
ltcusd,2020-11-25,89.2402,91,77.713,81.6,-0.0871441296155186,1
ltcusd,2020-11-26,81.58,83.205,64.4482,70.9134,-0.1403698477004,1
ltcusd,2020-11-27,71.02,73.732,65.2837,69.1365,-0.0253766029840416,1
ltcusd,2020-11-28,69.318,75,68.29,72.69,0.0501210122109245,1
ltcusd,2020-11-29,72.67,81.108,71.51,78.85,0.0813434899125032,1
ltcusd,2020-11-30,79.007,88.545,76.6185,87.63,0.105576091658712,1
ltcusd,2020-12-01,87.65,93.2,78.39,85.17,-0.0284741459147698,1
ltcusd,2020-12-02,85.07,90.74,82.4864294,88.9,0.0428628833668695,1
ltcusd,2020-12-03,89.088,91.83,85.4622,88.9834,0.00093769296191682,1
ltcusd,2020-12-04,89.097,89.913,77.784,79.52,-0.112441273133457,1
ltcusd,2020-12-05,79.54,84.36,78.66,83.16,0.0447579006414936,1
ltcusd,2020-12-06,83.235,85.171,80.14008562,83.436,0.00331340791506898,1
ltcusd,2020-12-07,83.707,86.97,81.70000001,83.38,-0.000671398452230346,1
ltcusd,2020-12-08,83.38,84.85,75.39,76.75,-0.0828550859853442,1
ltcusd,2020-12-09,76.729,78.272,71.9801,77.36,0.00791646467773232,1
ltcusd,2020-12-10,77.418,77.677,72.52,74.7,-0.0349897590062672,1
ltcusd,2020-12-11,74.74,75.105,69.3,72.26,-0.0332093664192774,1
ltcusd,2020-12-12,72.26,77.65,71.9688,76.67,0.0592397718513089,1
ltcusd,2020-12-13,76.642,84.451,75.52,82.29,0.0707390960468187,1
ltcusd,2020-12-14,82.335,83.04,79.07097666,82.36,0.000850288541967088,1
ltcusd,2020-12-15,82.4,84.969,80.17,81.478,-0.0107668370030738,1
ltcusd,2020-12-16,81.466,93.3,78.2459,92.91,0.131298237496706,1
ltcusd,2020-12-17,92.89,110.09,90.101,101,0.0834892341880383,1
ltcusd,2020-12-18,100.89,112.79,99.097,109.49,0.080712704044074,1
ltcusd,2020-12-19,109.33,124.5,105.26,119.85,0.0904077399950599,1
ltcusd,2020-12-20,119.71,123.23,109.35,114.61,-0.0447059003717855,1
ltcusd,2020-12-21,114.5198,118.68,100.36,104.46,-0.0927308375004553,1
ltcusd,2020-12-22,104.45,114.61610686,98.124,114.26,0.0896723302881639,1
ltcusd,2020-12-23,114.25,117.3,94.44,102.41,-0.10949218920897,1
ltcusd,2020-12-24,102.35,112.4,98.436,111.22,0.0825258576720718,1
ltcusd,2020-12-25,111.18,128.7,108.29,127.5644,0.137111113359202,1
ltcusd,2020-12-26,127.72,135.2,124.63,129.79,0.0172964245810476,1
ltcusd,2020-12-27,129.32,139.8,119.88,127.83,-0.0152165035197372,1
ltcusd,2020-12-28,127.846,137.29,126.15,129.86,0.0157556909004104,1
ltcusd,2020-12-29,129.86,130.93,119.76,128.79,-0.00827377617576197,1
ltcusd,2020-12-30,128.89,133.14,122.52,130,0.00935127955100361,1
ltcusd,2020-12-31,130,130.44,121.64,124.17,-0.0458828560268317,1
ltcusd,2021-01-01,124.23,134.09,122.91,126.25,0.0166124737267185,1
ltcusd,2021-01-02,126.32,142.15,123.0044,136.91,0.0810597074901955,1
ltcusd,2021-01-03,136.98,164.82,135.2892,161.27,0.16375620334676,1
ltcusd,2021-01-04,160.88,174.23,139.1002,155.35,-0.037399343153368,1
ltcusd,2021-01-05,155.31,163.32,146.12588035,158.4,0.0194428435412691,1
ltcusd,2021-01-06,158.47,170.01,154.9654,168.84,0.0638280415339725,1
ltcusd,2021-01-07,168.93,181.34,160.86,169.35,0.00301605834948258,1
ltcusd,2021-01-08,169.38,181.9999,149.55,172.21,0.0167470830530276,1
ltcusd,2021-01-09,172.3,179.69,163.03,177.21,0.0286208076704454,1
ltcusd,2021-01-10,177.21,186.41,160,170.2525,-0.0400528407776329,1
ltcusd,2021-01-11,170.11,170.78,112.31,138.85,-0.203888415456812,1
ltcusd,2021-01-12,138.9,147.35,127.71,133.47,-0.0395174802667484,1
ltcusd,2021-01-13,133.44,148.56,125.6612,147.44,0.0995445798755078,1
ltcusd,2021-01-14,147.33,156.99999999,143.31,152.38752141,0.0330054460267751,1
ltcusd,2021-01-15,152.44,155.61,130.29,143.7,-0.0586989663033636,1
ltcusd,2021-01-16,143.66,152.82,139.11,143.7,0,1
ltcusd,2021-01-17,143.47,147.13,136.27,142.84,-0.00600267035873142,1
ltcusd,2021-01-18,142.81,155.11,138.43,151.97,0.0619580102192661,1
ltcusd,2021-01-19,152.04,166.07,150.15,151.83,-0.000921659051417353,1
ltcusd,2021-01-20,151.7,156.25,138.17,149.61,-0.0147295656679554,1
ltcusd,2021-01-21,149.77,150.24,125.59,129.78,-0.142191199033119,1
ltcusd,2021-01-22,129.7,142.21,122.56,137.73,0.0594545377362179,1
ltcusd,2021-01-23,137.64,143.97,135.0351,137.65,-0.000581015340623922,1
